pdb_id,asym_id,chain_id,length,model_id,filename,is_membrane_env,Deposited Model Count
5KP0,A,A,140,0,5KP0.cif.gz,False,20
1QKK,A,A,140,0,1QKK.cif.gz,False,1
2RRK,A,A,140,0,2RRK.cif.gz,False,20
2KKW,A,A,140,0,2KKW.cif.gz,False,34
1YXE,A,A,140,0,1YXE.cif.gz,False,20
2LKG,A,A,140,0,2LKG.cif.gz,False,15
2KKL,A,A,140,0,2KKL.cif.gz,False,20
4G08,A,A,140,0,4G08.cif.gz,False,1
2DJ1,A,A,140,0,2DJ1.cif.gz,False,20
1Q2Y,A,A,140,0,1Q2Y.cif.gz,False,1
2DLV,A,A,140,0,2DLV.cif.gz,False,20
2NYC,A,A,140,0,2NYC.cif.gz,False,1
2EQO,A,A,140,0,2EQO.cif.gz,False,20
1VDY,A,A,140,0,1VDY.cif.gz,False,20
1P4P,A,A,140,0,1P4P.cif.gz,False,1
4E9E,A,A,140,0,4E9E.cif.gz,False,1
2KGF,A,A,140,0,2KGF.cif.gz,False,50
2NAN,A,A,140,0,2NAN.cif.gz,False,10
2KU7,A,A,140,0,2KU7.cif.gz,False,20
2JNK,A,A,140,0,2JNK.cif.gz,False,20
5EEP,A,A,140,0,5EEP.cif.gz,False,1
1JW3,A,A,140,0,1JW3.cif.gz,False,10
2GXG,A,A,140,0,2GXG.cif.gz,False,1
5WT7,A,A,140,0,5WT7.cif.gz,False,23
2DMH,A,A,140,0,2DMH.cif.gz,False,20
6N1L,A,A,141,0,6N1L.cif.gz,False,1
1V27,A,A,141,0,1V27.cif.gz,False,20
1WKI,A,A,141,0,1WKI.cif.gz,False,30
1TZV,A,A,141,0,1TZV.cif.gz,False,1
2EO6,A,A,141,0,2EO6.cif.gz,False,20
1CKV,A,A,141,0,1CKV.cif.gz,False,14
4GQW,A,A,141,0,4GQW.cif.gz,False,1
2D59,A,A,141,0,2D59.cif.gz,False,1
2MTN,A,A,141,0,2MTN.cif.gz,False,20
2RCQ,A,A,141,0,2RCQ.cif.gz,False,1
4NI6,A,A,141,0,4NI6.cif.gz,False,1
2RRF,A,A,141,0,2RRF.cif.gz,False,20
2Q0V,A,A,141,0,2Q0V.cif.gz,False,1
2KOY,A,A,141,0,2KOY.cif.gz,False,20
4BOU,A,A,141,0,4BOU.cif.gz,False,1
2JQJ,A,A,141,0,2JQJ.cif.gz,False,20
2YU6,A,A,141,0,2YU6.cif.gz,False,20
4K9Z,A,A,141,0,4K9Z.cif.gz,False,1
2MJ7,A,A,141,0,2MJ7.cif.gz,False,20
5HY6,A,A,141,0,5HY6.cif.gz,False,1
2KKM,A,A,141,0,2KKM.cif.gz,False,20
1OZ9,A,A,141,0,1OZ9.cif.gz,False,1
2CP5,A,A,141,0,2CP5.cif.gz,False,20
2L25,A,A,141,0,2L25.cif.gz,False,20
4MGS,A,A,141,0,4MGS.cif.gz,False,1
4LSO,A,A,141,0,4LSO.cif.gz,False,1
1UGJ,A,A,141,0,1UGJ.cif.gz,False,20
2V1L,A,A,141,0,2V1L.cif.gz,False,1
6QH2,A,A,142,0,6QH2.cif.gz,False,20
1TFE,A,A,142,0,1TFE.cif.gz,False,1
1RH8,A,A,142,0,1RH8.cif.gz,False,20
1NFN,A,A,142,0,1NFN.cif.gz,False,1
2I85,A,A,142,0,2I85.cif.gz,False,10
2FVN,A,A,142,0,2FVN.cif.gz,False,1
1VLK,A,A,142,0,1VLK.cif.gz,False,1
1K04,A,A,142,0,1K04.cif.gz,False,1
1GM0,A,A,142,0,1GM0.cif.gz,False,20
2DMM,A,A,142,0,2DMM.cif.gz,False,20
5FIE,A,A,142,0,5FIE.cif.gz,False,1
2L5Q,A,A,142,0,2L5Q.cif.gz,False,20
2VKS,A,A,142,0,2VKS.cif.gz,False,1
4ZCT,A,A,142,0,4ZCT.cif.gz,False,1
2MXN,A,A,142,0,2MXN.cif.gz,False,20
1J3A,A,A,142,0,1J3A.cif.gz,False,1
2YUF,A,A,142,0,2YUF.cif.gz,False,20
3ZUA,A,A,142,0,3ZUA.cif.gz,False,10
4NKJ,A,A,142,0,4NKJ.cif.gz,False,1
3GUQ,A,A,142,0,3GUQ.cif.gz,False,1
5JAK,A,A,142,0,5JAK.cif.gz,False,1
2LCG,A,A,142,0,2LCG.cif.gz,False,20
2KMG,A,A,142,0,2KMG.cif.gz,False,20
5ZR0,A,A,142,0,5ZR0.cif.gz,False,20
3DFG,A,A,142,0,3DFG.cif.gz,False,1
2LS8,A,A,142,0,2LS8.cif.gz,False,20
2KNQ,A,A,142,0,2KNQ.cif.gz,False,20
2KXL,A,A,142,0,2KXL.cif.gz,False,15
1K6K,A,A,142,0,1K6K.cif.gz,False,1
5IS1,A,A,143,0,5IS1.cif.gz,False,1
1OR3,A,A,143,0,1OR3.cif.gz,False,1
5NPT,A,A,143,0,5NPT.cif.gz,False,1
4Y2F,A,A,143,0,4Y2F.cif.gz,False,1
2LUS,A,A,143,0,2LUS.cif.gz,False,20
2F1Y,A,A,143,0,2F1Y.cif.gz,False,1
1T8C,A,A,143,0,1T8C.cif.gz,False,20
1RXL,A,A,143,0,1RXL.cif.gz,False,15
2LZN,A,A,143,0,2LZN.cif.gz,False,20
2NDH,A,A,143,0,2NDH.cif.gz,False,20
1Y2Q,A,A,143,0,1Y2Q.cif.gz,False,1
4F3J,A,A,143,0,4F3J.cif.gz,False,1
1WFR,A,A,143,0,1WFR.cif.gz,False,20
2FY6,A,A,143,0,2FY6.cif.gz,False,1
1XPW,A,A,143,0,1XPW.cif.gz,False,20
1WIN,A,A,143,0,1WIN.cif.gz,False,20
1WKA,A,A,143,0,1WKA.cif.gz,False,1
2D86,A,A,143,0,2D86.cif.gz,False,20
1C3K,A,A,143,0,1C3K.cif.gz,False,1
3LSD,A,A,143,0,3LSD.cif.gz,False,1
2LLG,A,A,143,0,2LLG.cif.gz,False,20
6DRF,A,A,143,0,6DRF.cif.gz,False,10
2MOX,A,A,143,0,2MOX.cif.gz,False,20
1J57,A,A,143,0,1J57.cif.gz,False,1
2LGT,A,A,144,0,2LGT.cif.gz,False,20
5U7F,A,A,144,0,5U7F.cif.gz,False,1
1F7W,A,A,144,0,1F7W.cif.gz,False,1
3S4E,A,A,144,0,3S4E.cif.gz,False,1
1XAX,A,A,144,0,1XAX.cif.gz,False,20
1G9L,A,A,144,0,1G9L.cif.gz,False,30
2H3K,A,A,144,0,2H3K.cif.gz,False,20
4EVE,A,A,144,0,4EVE.cif.gz,False,1
1H05,A,A,144,0,1H05.cif.gz,False,1
2M7L,A,A,144,0,2M7L.cif.gz,False,12
5EFX,A,A,144,0,5EFX.cif.gz,False,1
5UFT,A,A,144,0,5UFT.cif.gz,False,1
1IUF,A,A,144,0,1IUF.cif.gz,False,1
2KVK,A,A,144,0,2KVK.cif.gz,False,10
2JU5,A,A,144,0,2JU5.cif.gz,False,20
2L8O,A,A,144,0,2L8O.cif.gz,False,20
6ANZ,A,A,144,0,6ANZ.cif.gz,False,1
1MKE,A,A,144,0,1MKE.cif.gz,False,21
2AXL,A,A,144,0,2AXL.cif.gz,False,10
4LJ1,A,A,144,0,4LJ1.cif.gz,False,1
1QQH,A,A,144,0,1QQH.cif.gz,False,1
2HXP,A,A,144,0,2HXP.cif.gz,False,1
1UJO,A,A,144,0,1UJO.cif.gz,False,20
1KNG,A,A,144,0,1KNG.cif.gz,False,1
3GG6,A,A,144,0,3GG6.cif.gz,False,1
1LSG,A,A,144,0,1LSG.cif.gz,False,1
4GEI,A,A,144,0,4GEI.cif.gz,False,1
1GS9,A,A,144,0,1GS9.cif.gz,False,1
1EYH,A,A,144,0,1EYH.cif.gz,False,1
1O8X,A,A,144,0,1O8X.cif.gz,False,1
1J7G,A,A,144,0,1J7G.cif.gz,False,1
1AX8,A,A,144,0,1AX8.cif.gz,False,1
2YSK,A,A,144,0,2YSK.cif.gz,False,1
4GA2,A,A,144,0,4GA2.cif.gz,False,1
5WOX,A,A,145,0,5WOX.cif.gz,False,10
1R9W,A,A,145,0,1R9W.cif.gz,False,1
4W98,A,A,145,0,4W98.cif.gz,False,1
1I2H,A,A,145,0,1I2H.cif.gz,False,1
1M3G,A,A,145,0,1M3G.cif.gz,False,1
6NE8,A,A,145,0,6NE8.cif.gz,False,20
1H9J,A,A,145,0,1H9J.cif.gz,False,1
6MJ9,A,A,145,0,6MJ9.cif.gz,False,1
1RSS,A,A,145,0,1RSS.cif.gz,False,1
1WJJ,A,A,145,0,1WJJ.cif.gz,False,20
2KZW,A,A,145,0,2KZW.cif.gz,False,20
2MPV,A,A,145,0,2MPV.cif.gz,False,1
2GBS,A,A,145,0,2GBS.cif.gz,False,20
5YI4,A,A,145,0,5YI4.cif.gz,False,20
3FFM,A,A,145,0,3FFM.cif.gz,False,1
2CSW,A,A,145,0,2CSW.cif.gz,False,20
1X53,A,A,145,0,1X53.cif.gz,False,20
1SRV,A,A,145,0,1SRV.cif.gz,False,1
5HU4,A,A,145,0,5HU4.cif.gz,False,1
1Q5Z,A,A,145,0,1Q5Z.cif.gz,False,1
2QEV,A,A,145,0,2QEV.cif.gz,False,1
2N7A,A,A,145,0,2N7A.cif.gz,False,20
2LA7,A,A,145,0,2LA7.cif.gz,False,20
2LT2,A,A,145,0,2LT2.cif.gz,False,20
2NA1,A,A,145,0,2NA1.cif.gz,False,10
5WLP,A,A,145,0,5WLP.cif.gz,False,20
3N90,A,A,145,0,3N90.cif.gz,False,1
2KMI,A,A,145,0,2KMI.cif.gz,False,20
1X67,A,A,146,0,1X67.cif.gz,False,20
4F8A,A,A,146,0,4F8A.cif.gz,False,1
2KI8,A,A,146,0,2KI8.cif.gz,False,20
2KKS,A,A,146,0,2KKS.cif.gz,False,20
1P8A,A,A,146,0,1P8A.cif.gz,False,21
4AL0,A,A,146,0,4AL0.cif.gz,True,1
3PCV,A,A,146,0,3PCV.cif.gz,True,1
1WYN,A,A,146,0,1WYN.cif.gz,False,20
2JVB,A,A,146,0,2JVB.cif.gz,False,10
4BMW,A,A,146,0,4BMW.cif.gz,False,1
5Z59,A,A,146,0,5Z59.cif.gz,False,1
5VFK,A,A,146,0,5VFK.cif.gz,False,20
1X3B,A,A,146,0,1X3B.cif.gz,False,20
2MVZ,A,A,146,0,2MVZ.cif.gz,False,20
4ZZF,A,A,146,0,4ZZF.cif.gz,False,1
4J5Q,A,A,146,0,4J5Q.cif.gz,False,1
2OKM,A,A,146,0,2OKM.cif.gz,False,1
1K3K,A,A,146,0,1K3K.cif.gz,False,1
2IIH,A,A,146,0,2IIH.cif.gz,False,1
2LEQ,A,A,146,0,2LEQ.cif.gz,False,10
5CFJ,A,A,146,0,5CFJ.cif.gz,False,1
2MUX,A,A,146,0,2MUX.cif.gz,False,15
1VLS,A,A,146,0,1VLS.cif.gz,False,1
2MQE,A,A,146,0,2MQE.cif.gz,False,30
1ALY,A,A,146,0,1ALY.cif.gz,False,1
1Z8S,A,A,146,0,1Z8S.cif.gz,False,10
6G5S,A,A,146,0,6G5S.cif.gz,False,20
1W4S,A,A,146,0,1W4S.cif.gz,False,1
2CSK,A,A,146,0,2CSK.cif.gz,False,20
2JYN,A,A,146,0,2JYN.cif.gz,False,20
5KVB,A,A,146,0,5KVB.cif.gz,False,1
5YI1,A,A,146,0,5YI1.cif.gz,False,1
2LV4,A,A,146,0,2LV4.cif.gz,False,10
2KFS,A,A,146,0,2KFS.cif.gz,False,30
1O6D,A,A,147,0,1O6D.cif.gz,False,1
3T90,A,A,147,0,3T90.cif.gz,False,1
1KHI,A,A,147,0,1KHI.cif.gz,False,1
4G78,A,A,147,0,4G78.cif.gz,False,1
6H49,A,A,147,0,6H49.cif.gz,False,1
2HNA,A,A,147,0,2HNA.cif.gz,False,21
5LJL,A,A,147,0,5LJL.cif.gz,False,1
2P5D,A,A,147,0,2P5D.cif.gz,False,1
2KCW,A,A,147,0,2KCW.cif.gz,False,21
2CJ5,A,A,147,0,2CJ5.cif.gz,False,1
2LN7,A,A,147,0,2LN7.cif.gz,False,20
2FK9,A,A,147,0,2FK9.cif.gz,False,1
1S7E,A,A,147,0,1S7E.cif.gz,False,20
1F32,A,A,147,0,1F32.cif.gz,False,1
2CRI,A,A,147,0,2CRI.cif.gz,False,20
2E34,A,A,147,0,2E34.cif.gz,False,20
6O6W,A,A,147,0,6O6W.cif.gz,False,20
2KQ2,A,A,147,0,2KQ2.cif.gz,False,20
2QPW,A,A,147,0,2QPW.cif.gz,False,1
3RKV,A,A,147,0,3RKV.cif.gz,False,1
2OQ3,A,A,147,0,2OQ3.cif.gz,False,21
2FL4,A,A,147,0,2FL4.cif.gz,False,1
2MVO,A,A,147,0,2MVO.cif.gz,False,20
2KZN,A,A,147,0,2KZN.cif.gz,False,20
2KYH,A,A,147,0,2KYH.cif.gz,True,20
5OQK,A,A,147,0,5OQK.cif.gz,True,10
2JY9,A,A,148,0,2JY9.cif.gz,False,20
1QJ8,A,A,148,0,1QJ8.cif.gz,True,1
2M2A,A,A,148,0,2M2A.cif.gz,False,10
2L21,A,A,148,0,2L21.cif.gz,False,20
2B5X,A,A,148,0,2B5X.cif.gz,False,11
4P0L,A,A,148,0,4P0L.cif.gz,False,1
3ZFP,A,A,148,0,3ZFP.cif.gz,False,1
4ETN,A,A,148,0,4ETN.cif.gz,False,1
1IJA,A,A,148,0,1IJA.cif.gz,False,25
5GUI,A,A,148,0,5GUI.cif.gz,False,1
2MOQ,A,A,148,0,2MOQ.cif.gz,False,20
2YF9,A,A,148,0,2YF9.cif.gz,False,1
2MV2,A,A,148,0,2MV2.cif.gz,False,10
1O50,A,A,148,0,1O50.cif.gz,False,1
5EE2,A,A,148,0,5EE2.cif.gz,False,1
4H9J,A,A,148,0,4H9J.cif.gz,False,1
6KY8,A,A,148,0,6KY8.cif.gz,False,1
2LPU,A,A,148,0,2LPU.cif.gz,False,20
6IE5,A,A,148,0,6IE5.cif.gz,False,1
2HDE,A,A,148,0,2HDE.cif.gz,False,20
2DBA,A,A,148,0,2DBA.cif.gz,False,20
3JZZ,A,A,148,0,3JZZ.cif.gz,False,1
2KPT,A,A,148,0,2KPT.cif.gz,False,20
2KVA,A,A,148,0,2KVA.cif.gz,False,20
1NIG,A,A,148,0,1NIG.cif.gz,False,1
1NG6,A,A,148,0,1NG6.cif.gz,False,1
1T17,A,A,148,0,1T17.cif.gz,False,20
5O7B,A,A,148,0,5O7B.cif.gz,False,1
2JR0,A,A,148,0,2JR0.cif.gz,False,20
4TSV,A,A,148,0,4TSV.cif.gz,False,1
2MCF,A,A,148,0,2MCF.cif.gz,False,15
2JQA,A,A,149,0,2JQA.cif.gz,False,20
2KL2,A,A,149,0,2KL2.cif.gz,False,20
3A0X,A,A,149,0,3A0X.cif.gz,False,1
2AIV,A,A,149,0,2AIV.cif.gz,False,15
2M6R,A,A,149,0,2M6R.cif.gz,False,20
3L9Z,A,A,149,0,3L9Z.cif.gz,False,1
6CKQ,A,A,149,0,6CKQ.cif.gz,False,20
2KJQ,A,A,149,0,2KJQ.cif.gz,False,20
2L8A,A,A,149,0,2L8A.cif.gz,False,20
5X5S,A,A,149,0,5X5S.cif.gz,False,10
2DLR,A,A,149,0,2DLR.cif.gz,False,20
2EW9,A,A,149,0,2EW9.cif.gz,False,31
5ZOR,A,A,149,0,5ZOR.cif.gz,False,20
2MWQ,A,A,149,0,2MWQ.cif.gz,False,20
1X1F,A,A,149,0,1X1F.cif.gz,False,20
4IGV,A,A,149,0,4IGV.cif.gz,False,1
3IF0,A,X,149,0,3IF0.cif.gz,False,1
2KY4,A,A,149,0,2KY4.cif.gz,False,14
2LPE,A,A,149,0,2LPE.cif.gz,False,10
2K1S,A,A,149,0,2K1S.cif.gz,False,20
3ZN4,A,A,149,0,3ZN4.cif.gz,False,1
2K36,A,A,149,0,2K36.cif.gz,False,15
2V7F,A,A,149,0,2V7F.cif.gz,False,1
2HF6,A,A,149,0,2HF6.cif.gz,False,20
2G0Q,A,A,149,0,2G0Q.cif.gz,False,20
2EHG,A,A,149,0,2EHG.cif.gz,False,1
1X91,A,A,149,0,1X91.cif.gz,False,1
2Y9F,A,A,149,0,2Y9F.cif.gz,False,1
6IZB,A,A,149,0,6IZB.cif.gz,False,1
2FZ0,A,A,149,0,2FZ0.cif.gz,False,20
1NOG,A,A,149,0,1NOG.cif.gz,False,1
2ESK,A,A,149,0,2ESK.cif.gz,False,1
3VNB,A,A,149,0,3VNB.cif.gz,False,1
5GOT,A,A,150,0,5GOT.cif.gz,False,1
2L5O,A,A,150,0,2L5O.cif.gz,False,20
1WG7,A,A,150,0,1WG7.cif.gz,False,20
5O7J,A,A,150,0,5O7J.cif.gz,False,20
5B3K,A,A,150,0,5B3K.cif.gz,False,1
6BNM,A,A,150,0,6BNM.cif.gz,False,1
3PR9,A,A,150,0,3PR9.cif.gz,False,1
5VHG,A,A,150,0,5VHG.cif.gz,False,1
6H1N,A,A,150,0,6H1N.cif.gz,False,1
2K8Y,A,A,150,0,2K8Y.cif.gz,False,10
2E0T,A,A,150,0,2E0T.cif.gz,False,1
1AMX,A,A,150,0,1AMX.cif.gz,False,1
1DE3,A,A,150,0,1DE3.cif.gz,False,20
1TVI,A,A,150,0,1TVI.cif.gz,False,20
1F3G,A,A,150,0,1F3G.cif.gz,False,1
3N0K,A,A,150,0,3N0K.cif.gz,False,1
5I65,A,A,150,0,5I65.cif.gz,False,20
2KMW,A,A,150,0,2KMW.cif.gz,False,20
4WNY,A,A,150,0,4WNY.cif.gz,False,1
2YB6,A,A,150,0,2YB6.cif.gz,False,1
2M6B,A,A,150,0,2M6B.cif.gz,True,15
1WZW,A,A,150,0,1WZW.cif.gz,False,1
2FJL,A,A,150,0,2FJL.cif.gz,False,15
2OP6,A,A,150,0,2OP6.cif.gz,False,1
1WK1,A,A,150,0,1WK1.cif.gz,False,20
1WRJ,A,A,150,0,1WRJ.cif.gz,False,1
2F3I,A,A,150,0,2F3I.cif.gz,False,21
2JCP,A,A,150,0,2JCP.cif.gz,False,1
2CRF,A,A,150,0,2CRF.cif.gz,False,20
2I38,A,A,150,0,2I38.cif.gz,False,19
2G2B,A,A,150,0,2G2B.cif.gz,False,20
2AV4,A,A,150,0,2AV4.cif.gz,False,1
1ZGG,A,A,150,0,1ZGG.cif.gz,False,20
2LE1,A,A,151,0,2LE1.cif.gz,False,20
2NRR,A,A,151,0,2NRR.cif.gz,False,1
2MT6,A,A,151,0,2MT6.cif.gz,False,20
1XWE,A,A,151,0,1XWE.cif.gz,False,40
2KKI,A,A,151,0,2KKI.cif.gz,False,14
1YX0,A,A,151,0,1YX0.cif.gz,False,20
3EMU,A,A,151,0,3EMU.cif.gz,False,1
2M4F,A,A,151,0,2M4F.cif.gz,False,20
6NFW,A,A,151,0,6NFW.cif.gz,False,10
3V4G,A,A,151,0,3V4G.cif.gz,False,1
1UFG,A,A,151,0,1UFG.cif.gz,False,20
3SZ7,A,A,151,0,3SZ7.cif.gz,False,1
1WLM,A,A,151,0,1WLM.cif.gz,False,20
4C8P,A,A,151,0,4C8P.cif.gz,False,1
1XO8,A,A,151,0,1XO8.cif.gz,False,20
1IX5,A,A,151,0,1IX5.cif.gz,False,10
3GM5,A,A,151,0,3GM5.cif.gz,False,1
4D74,A,A,151,0,4D74.cif.gz,False,1
5T0S,A,A,151,0,5T0S.cif.gz,False,1
4RYO,A,A,151,0,4RYO.cif.gz,True,1
5C8O,A,A,151,0,5C8O.cif.gz,False,1
2MWM,A,A,151,0,2MWM.cif.gz,False,20
4XPK,A,A,151,0,4XPK.cif.gz,False,1
3GUV,A,A,151,0,3GUV.cif.gz,False,1
1K0S,A,A,151,0,1K0S.cif.gz,False,20
2KR7,A,A,151,0,2KR7.cif.gz,False,20
4PA1,A,A,151,0,4PA1.cif.gz,False,1
1XNA,A,A,151,0,1XNA.cif.gz,False,1
3EX9,A,A,151,0,3EX9.cif.gz,False,1
1RLH,A,A,151,0,1RLH.cif.gz,False,1
1GWP,A,A,151,0,1GWP.cif.gz,False,20
1P6T,A,A,151,0,1P6T.cif.gz,False,30
6MDH,A,A,151,0,6MDH.cif.gz,False,1
1DVO,A,A,152,0,1DVO.cif.gz,False,1
3KSH,A,A,152,0,3KSH.cif.gz,False,1
1BYR,A,A,152,0,1BYR.cif.gz,False,1
2MQB,A,A,152,0,2MQB.cif.gz,False,20
2NVH,A,A,152,0,2NVH.cif.gz,False,1
2DAX,A,A,152,0,2DAX.cif.gz,False,20
5MDT,A,A,152,0,5MDT.cif.gz,False,1
5FFB,A,A,152,0,5FFB.cif.gz,False,1
6FJV,A,A,152,0,6FJV.cif.gz,False,1
1ASS,A,A,152,0,1ASS.cif.gz,False,1
1LY1,A,A,152,0,1LY1.cif.gz,False,1
2LXX,A,A,152,0,2LXX.cif.gz,False,10
5ZU6,A,A,152,0,5ZU6.cif.gz,False,1
2LRT,A,A,152,0,2LRT.cif.gz,False,20
2LRN,A,A,152,0,2LRN.cif.gz,False,20
3KFH,A,A,152,0,3KFH.cif.gz,False,1
2LJA,A,A,152,0,2LJA.cif.gz,False,20
1WIC,A,A,152,0,1WIC.cif.gz,False,20
1RW2,A,A,152,0,1RW2.cif.gz,False,10
1ULO,A,A,152,0,1ULO.cif.gz,False,1
2DIW,A,A,152,0,2DIW.cif.gz,False,20
1JL1,A,A,152,0,1JL1.cif.gz,False,1
5JNS,A,A,152,0,5JNS.cif.gz,False,1
4AGK,A,A,152,0,4AGK.cif.gz,False,1
3O8Z,A,A,152,0,3O8Z.cif.gz,False,1
2OEB,A,A,152,0,2OEB.cif.gz,False,1
3AP5,A,A,152,0,3AP5.cif.gz,False,1
2WH7,A,A,152,0,2WH7.cif.gz,False,1
5FFA,A,A,152,0,5FFA.cif.gz,False,1
2VKY,A,B,152,0,2VKY.cif.gz,False,1
3EYE,A,A,153,0,3EYE.cif.gz,False,1
5ERI,A,A,153,0,5ERI.cif.gz,False,1
5EHA,A,A,153,0,5EHA.cif.gz,False,1
4WFV,A,A,153,0,4WFV.cif.gz,False,1
3PMD,A,A,153,0,3PMD.cif.gz,False,1
4TWU,A,A,153,0,4TWU.cif.gz,False,1
1N05,A,A,153,0,1N05.cif.gz,False,1
3BT5,A,A,153,0,3BT5.cif.gz,False,1
1IRP,A,A,153,0,1IRP.cif.gz,False,12
5BX1,A,A,153,0,5BX1.cif.gz,False,1
1YRV,A,A,153,0,1YRV.cif.gz,False,1
3GR5,A,A,153,0,3GR5.cif.gz,False,1
2YT2,A,A,153,0,2YT2.cif.gz,False,20
2BZE,A,A,153,0,2BZE.cif.gz,False,25
6FXW,A,A,153,0,6FXW.cif.gz,False,1
4R0B,A,A,153,0,4R0B.cif.gz,False,1
1GJJ,A,A,153,0,1GJJ.cif.gz,False,1
2KYY,A,A,153,0,2KYY.cif.gz,False,20
2VTY,A,A,153,0,2VTY.cif.gz,False,1
2KXI,A,A,153,0,2KXI.cif.gz,False,20
2M72,A,A,153,0,2M72.cif.gz,False,20
2HX6,A,A,153,0,2HX6.cif.gz,False,15
2K4M,A,A,153,0,2K4M.cif.gz,False,20
2JXU,A,A,153,0,2JXU.cif.gz,False,20
1HZT,A,A,153,0,1HZT.cif.gz,False,1
2KCQ,A,A,153,0,2KCQ.cif.gz,False,20
1XSA,A,A,153,0,1XSA.cif.gz,False,33
2DLX,A,A,153,0,2DLX.cif.gz,False,20
2N8Z,A,A,153,0,2N8Z.cif.gz,False,20
2LIE,A,A,153,0,2LIE.cif.gz,False,20
1CX1,A,A,153,0,1CX1.cif.gz,False,22
2N3F,A,A,153,0,2N3F.cif.gz,False,10
2DAW,A,A,154,0,2DAW.cif.gz,False,20
2V9H,A,A,154,0,2V9H.cif.gz,True,20
5Y8E,A,A,154,0,5Y8E.cif.gz,False,1
1B9D,A,A,154,0,1B9D.cif.gz,False,1
3E3V,A,A,154,0,3E3V.cif.gz,False,1
2KLB,A,A,154,0,2KLB.cif.gz,False,20
2JQQ,A,A,154,0,2JQQ.cif.gz,False,20
5VGL,A,A,154,0,5VGL.cif.gz,False,1
3A57,A,A,154,0,3A57.cif.gz,False,1
6GG1,A,A,154,0,6GG1.cif.gz,False,1
3R2K,A,A,154,0,3R2K.cif.gz,False,1
1HZM,A,A,154,0,1HZM.cif.gz,False,1
6GLH,A,A,154,0,6GLH.cif.gz,False,1
4UMS,A,A,154,0,4UMS.cif.gz,False,1
5LVY,A,A,154,0,5LVY.cif.gz,False,10
4FZ4,A,A,154,0,4FZ4.cif.gz,False,1
2E5O,A,A,154,0,2E5O.cif.gz,False,20
2B3M,A,A,154,0,2B3M.cif.gz,False,1
4HLL,A,A,154,0,4HLL.cif.gz,False,1
3PZY,A,A,154,0,3PZY.cif.gz,False,1
3F4M,A,A,154,0,3F4M.cif.gz,False,1
4M90,A,A,154,0,4M90.cif.gz,False,1
2MSV,A,A,154,0,2MSV.cif.gz,False,20
5H9K,A,A,154,0,5H9K.cif.gz,False,1
5T4X,A,A,154,0,5T4X.cif.gz,False,1
3PIW,A,A,154,0,3PIW.cif.gz,False,1
2PWQ,A,A,154,0,2PWQ.cif.gz,False,1
5Z4E,A,A,154,0,5Z4E.cif.gz,False,20
2JXP,A,A,155,0,2JXP.cif.gz,False,20
4RYV,A,A,155,0,4RYV.cif.gz,False,1
2KCZ,A,A,155,0,2KCZ.cif.gz,False,20
1X51,A,A,155,0,1X51.cif.gz,False,20
2M70,A,A,155,0,2M70.cif.gz,False,20
3Q6B,A,A,155,0,3Q6B.cif.gz,True,1
4FQA,A,A,155,0,4FQA.cif.gz,False,1
2KQZ,A,A,155,0,2KQZ.cif.gz,False,35
2K3A,A,A,155,0,2K3A.cif.gz,False,20
2ML5,A,A,155,0,2ML5.cif.gz,False,20
3NV7,A,A,155,0,3NV7.cif.gz,False,1
2L06,A,A,155,0,2L06.cif.gz,False,20
2YRO,A,A,155,0,2YRO.cif.gz,False,20
5C7G,A,A,155,0,5C7G.cif.gz,False,1
6K1W,A,A,155,0,6K1W.cif.gz,False,1
2Q5X,A,A,155,0,2Q5X.cif.gz,False,1
6K1Y,A,A,155,0,6K1Y.cif.gz,False,1
2RR7,A,A,155,0,2RR7.cif.gz,False,20
2EBZ,A,A,155,0,2EBZ.cif.gz,False,20
2ILK,A,A,155,0,2ILK.cif.gz,False,1
2RER,A,A,155,0,2RER.cif.gz,False,1
1ZXF,A,A,155,0,1ZXF.cif.gz,False,20
2YUG,A,A,155,0,2YUG.cif.gz,False,20
1JYH,A,A,155,0,1JYH.cif.gz,False,1
2WB3,A,A,155,0,2WB3.cif.gz,False,1
2WCY,A,A,155,0,2WCY.cif.gz,False,48
1P4T,A,A,155,0,1P4T.cif.gz,True,1
3G9B,A,A,155,0,3G9B.cif.gz,False,1
1WJ1,A,A,156,0,1WJ1.cif.gz,False,20
2GI4,A,A,156,0,2GI4.cif.gz,False,10
4PQQ,A,A,156,0,4PQQ.cif.gz,False,1
2N2L,A,A,156,0,2N2L.cif.gz,False,10
5GO6,A,A,156,0,5GO6.cif.gz,False,1
5LG9,A,A,156,0,5LG9.cif.gz,False,15
1A5E,A,A,156,0,1A5E.cif.gz,False,18
2I8L,A,A,156,0,2I8L.cif.gz,False,20
2X7B,A,A,156,0,2X7B.cif.gz,False,1
1U2P,A,A,156,0,1U2P.cif.gz,False,1
6QPJ,A,A,156,0,6QPJ.cif.gz,False,1
2E2C,A,A,156,0,2E2C.cif.gz,False,1
1OWA,A,A,156,0,1OWA.cif.gz,False,10
2A4V,A,A,156,0,2A4V.cif.gz,False,1
6GV3,A,A,156,0,6GV3.cif.gz,False,1
1YH2,A,A,156,0,1YH2.cif.gz,False,1
1Q5F,A,A,156,0,1Q5F.cif.gz,False,10
2CZT,A,A,156,0,2CZT.cif.gz,False,1
4IYS,A,A,156,0,4IYS.cif.gz,False,1
